0.131719,-0.122823,-2.05008
0.320086,-0.109192,-2.05004
-0.367451,-0.0888527,-2.05005
-0.308199,-0.0980778,-2.05002
-0.147159,-0.0769984,-2.05001
-0.0871757,-0.0764582,-2.05008
0.17648,-0.0824537,-2.05003
0.266814,-0.0816687,-2.05002
0.374114,-0.083233,-2.05008
0.48096,-0.0940693,-2.05002
-0.486633,-0.0575291,-2.05
-0.413245,-0.0501531,-2.05007
-0.259179,-0.0635095,-2.05004
-0.200741,-0.0500374,-2.05003
0.0593738,-0.0634651,-2.05007
0.119347,-0.0641941,-2.05004
0.221316,-0.0426236,-2.05005
0.336176,-0.036776,-2.05007
0.435862,-0.0545881,-2.05007
-0.454673,-0.00679231,-2.05006
-0.351177,-0.0311448,-2.05001
-0.27392,-0.00536555,-2.05001
-0.114826,-0.0232858,-2.05005
-0.0549599,-0.0198263,-2.05003
0.00452878,-0.027285,-2.05005
0.104358,-0.00616741,-2.05006
0.163716,-0.023855,-2.05004
0.27788,-0.0226578,-2.05006
0.39553,-0.0102663,-2.05002
0.489259,-0.0272821,-2.05003
-0.396591,0.00804342,-2.05008
-0.32678,0.0236298,-2.05005
-0.214382,0.00837107,-2.05001
-0.147718,0.0268225,-2.05006
-0.0878732,0.030294,-2.05001
0.231396,0.0164778,-2.05003
0.442766,0.0266813,-2.05004
-0.488145,0.0429673,-2.05002
-0.432347,0.0649382,-2.05005
-0.372172,0.062808,-2.05003
-0.255759,0.0518009,-2.05006
0.0589692,0.0388512,-2.05004
0.148629,0.0342809,-2.05004
0.198944,0.0668999,-2.05009
0.287905,0.0364796,-2.05002
-0.479238,0.102331,-2.05004
-0.29764,0.0947202,-2.05004
-0.213811,0.0949376,-2.05007
-0.154452,0.0864261,-2.05
-0.045278,0.072468,-2.05008
0.0387022,0.0952795,-2.05003
0.112363,0.0827949,-2.05006
0.267218,0.0927458,-2.05004
0.348229,0.0813447,-2.05005
0.426499,0.0900728,-2.05001
0.485099,0.0691846,-2.05
-0.427024,0.131789,-2.05003
-0.367796,0.122596,-2.05008
-0.0968459,0.103086,-2.05001
-0.0141167,0.123687,-2.05006
0.156299,0.123606,-2.05002
0.216256,0.124298,-2.05002
0.382313,0.130646,-2.05005
0.473017,0.127947,-2.05008
-0.327783,0.167259,-2.05001
-0.255812,0.137686,-2.05008
-0.197874,0.153234,-2.05006
-0.137963,0.15028,-2.05002
-0.0656636,0.154314,-2.05004
0.0754004,0.142722,-2.05001
0.268679,0.153399,-2.05005
0.337175,0.170129,-2.05005
-0.453516,0.185591,-2.05004
-0.104445,0.200032,-2.05005
0.0206391,0.172498,-2.05007
0.0724583,0.202632,-2.05005
0.125799,0.17525,-2.05
0.185756,0.175899,-2.05003
0.393936,0.189465,-2.05002
0.453845,0.184754,-2.05002
-0.3684,0.229268,-2.05005
-0.283935,0.208164,-2.05004
-0.223978,0.209582,-2.05003
-0.16419,0.204941,-2.05005
-0.0335977,0.204998,-2.05001
0.0189816,0.233857,-2.05007
0.223181,0.222762,-2.05004
0.282158,0.21182,-2.05004
0.339578,0.230035,-2.05002
0.427934,0.238822,-2.05004
-0.427463,0.239598,-2.05004
-0.314894,0.259497,-2.05005
-0.251781,0.264936,-2.05004
-0.19199,0.260311,-2.05003
-0.132206,0.25569,-2.05004
-0.0724399,0.25071,-2.05003
0.11587,0.244026,-2.05004
0.261494,0.268908,-2.05004
-0.394955,0.29003,-2.05003
-0.0198809,0.279511,-2.05002
0.0635096,0.274034,-2.05004
0.133878,0.301233,-2.05
0.195403,0.275904,-2.05007
0.320906,0.287024,-2.05012
0.395547,0.289254,-2.05002
-0.347559,0.326784,-2.05
-0.289038,0.313589,-2.05003
-0.217257,0.319547,-2.05002
-0.158073,0.309799,-2.05002
-0.0711283,0.310658,-2.05002
0.0226665,0.321718,-2.05003
0.0818691,0.331112,-2.05006
0.183635,0.334714,-2.05003
0.28697,0.3365,-2.05
0.357264,0.335372,-2.05005
-0.113042,0.353521,-2.05004
0.13158,0.364606,-2.05005
0.234757,0.366055,-2.05005
-0.313793,0.376357,-2.05004
-0.215054,0.379492,-2.05005
-0.156989,0.394319,-2.05004
-0.0745643,0.399513,-2.05001
-0.0158062,0.383529,-2.05004
0.0441333,0.377698,-2.05004
0.182741,0.395892,-2.05001
0.285107,0.398574,-2.05004
-0.265495,0.411889,-2.05003
-0.210322,0.442568,-2.05004
-0.0316265,0.441371,-2.05002
0.0280524,0.435433,-2.05007
0.0872367,0.425178,-2.05001
0.234276,0.430375,-2.04997
-0.131881,0.471952,-2.05005
0.122978,0.474332,-2.05005
0.179973,0.455797,-2.05005
-0.0732585,0.484523,-2.05005
0.00338063,0.490051,-2.05002
0.0641299,0.485793,-2.05006
0.0413915,-0.488274,-2.02849
-0.039996,-0.440104,-2.02842
0.338952,-0.353855,-2.04184
-0.363349,-0.328768,-2.03862
-0.0339399,-0.33671,-2.02507
0.0389846,-0.294992,-2.01832
-0.228978,-0.272005,-2.02039
-0.143608,-0.244508,-2.02005
0.0673627,-0.243064,-2.02785
0.364031,-0.247251,-2.02085
-0.380359,-0.236078,-2.01824
-0.0369273,-0.223272,-2.03119
0.43844,-0.218866,-2.01547
0.228821,-0.155495,-2.01455
0.328437,-0.156857,-2.01464
-0.26574,-0.126869,-2.01896
0.425122,-0.112425,-2.03832
-0.0311358,-0.0708943,-2.02953
-0.163195,-0.0192264,-2.01487
0.0534545,-0.0121097,-2.01894
-0.000642568,0.0324464,-2.0481
0.345566,0.021953,-2.04254
-0.190356,0.0515657,-2.01602
0.391385,0.0526628,-2.01894
0.312649,0.121994,-2.02407
-0.394303,0.178483,-2.03141
0.168458,0.228053,-2.02605
-0.0263424,0.334102,-2.01777
0.23274,0.313257,-2.02171
-0.263507,0.359418,-2.02101
-0.117574,0.424429,-2.01641
0.136187,0.414442,-2.01703
-0.105424,-0.478566,-1.99908
-0.03513,-0.488773,-1.99371
0.0956111,-0.480644,-2.00398
-0.163104,-0.462072,-1.99901
0.157257,-0.450224,-1.99958
-0.219157,-0.438308,-1.99768
-0.109934,-0.418815,-2.00113
0.0482163,-0.436228,-1.99944
0.216334,-0.439659,-1.99766
0.268485,-0.409994,-1.99776
-0.271053,-0.408268,-1.99759
-0.171025,-0.402602,-1.99881
-0.0501909,-0.388527,-1.99962
0.00968602,-0.390385,-1.99677
0.100518,-0.408563,-2.00919
0.159679,-0.390365,-1.99672
0.218179,-0.37741,-1.99824
-0.306855,-0.360217,-1.99921
-0.231115,-0.364288,-2.0056
-0.118103,-0.359406,-2.0011
0.0657679,-0.348106,-2.01078
0.282706,-0.352369,-2.00592
-0.267124,-0.315638,-2.00488
-0.186373,-0.324434,-2.00741
0.177605,-0.33323,-2.00025
0.234468,-0.316645,-2.00975
0.376256,-0.313958,-1.99029
-0.380394,-0.292171,-1.99425
-0.318495,-0.280781,-1.99485
-0.130622,-0.301403,-1.99241
-0.0180361,-0.280082,-2.00681
0.0933796,-0.297861,-1.99132
0.149649,-0.280189,-2.00218
0.319264,-0.304845,-2.00652
-0.0744984,-0.261499,-1.99877
0.210525,-0.251223,-2.00589
0.283674,-0.244829,-2.00233
0.411763,-0.265706,-1.98924
-0.436834,-0.222103,-1.99114
-0.294296,-0.226527,-2.00321
0.0197804,-0.218874,-2.00049
0.122656,-0.225276,-2.00023
0.330424,-0.210311,-1.98762
0.389987,-0.210505,-1.98083
-0.355205,-0.183791,-2.00308
-0.243352,-0.189408,-1.99824
-0.173306,-0.194292,-2.00629
-0.103873,-0.202526,-1.99912
0.0726168,-0.189193,-1.99858
0.178741,-0.201044,-1.99781
0.275925,-0.186031,-1.99351
-0.421674,-0.16263,-2.00377
-0.298795,-0.168113,-1.9903
-0.20443,-0.143693,-1.99826
-0.0466913,-0.157565,-2.0006
0.0319395,-0.147411,-2.01297
0.131013,-0.166617,-2.00921
0.414326,-0.164229,-2.01017
0.470474,-0.13697,-2.00455
-0.472517,-0.130013,-1.99177
-0.37729,-0.12242,-2.00139
-0.319264,-0.111777,-1.99082
-0.143125,-0.114391,-2.00328
-0.010126,-0.111128,-1.9903
0.0858115,-0.130993,-1.99238
0.176187,-0.127205,-2.01014
0.279067,-0.123359,-2.00869
0.383546,-0.102636,-1.99412
-0.436925,-0.0841264,-2.00674
-0.227199,-0.0884217,-1.99379
-0.0715712,-0.102226,-1.99827
0.145088,-0.0776818,-1.99703
0.226453,-0.0945693,-2.00755
-0.351994,-0.0620999,-1.99862
-0.282284,-0.0647835,-1.99474
-0.117244,-0.0583533,-2.00146
0.0218661,-0.0607827,-2.0034
0.0894125,-0.0556309,-1.9988
0.195136,-0.0446872,-1.99618
0.255021,-0.0426096,-1.99838
0.311826,-0.0615884,-2.00125
0.374491,-0.0442799,-2.00457
0.431684,-0.0669531,-1.9916
0.488731,-0.035497,-1.99063
-0.489713,-0.0183248,-2.00282
-0.408738,-0.0199719,-1.9985
-0.313639,-0.014974,-2.0061
-0.219631,-0.0290377,-1.99712
-0.0859089,-0.00434507,-2.00104
-0.0278075,-0.0217171,-1.99541
0.136346,-0.0183396,-1.99696
0.431812,-0.00793845,-2.0023
-0.448142,0.0252301,-1.9998
-0.363014,0.0187336,-2.00161
-0.241617,0.0267342,-1.99748
-0.140683,0.0304426,-1.98991
0.187423,0.01329,-2.00941
0.249137,0.0168247,-1.99272
0.306107,0.000766607,-2.00264
0.362723,0.0114948,-1.98604
0.489626,0.0200551,-2.01321
-0.402305,0.0638668,-1.99819
-0.296424,0.0496992,-2.00542
-0.0944046,0.0664473,-2.00258
-0.0417308,0.0361721,-2.00252
0.0504361,0.0606919,-1.99457
0.103907,0.0387037,-2.01034
0.212915,0.0646408,-1.99188
0.32832,0.05916,-1.99802
0.44815,0.0618048,-2.00174
-0.484575,0.072839,-1.99812
-0.339703,0.0911328,-2.00748
-0.255506,0.0935036,-2.00698
-0.153275,0.0900524,-1.98891
-0.0038233,0.0823277,-2.00792
0.156223,0.0778001,-2.00947
0.271204,0.0788074,-1.99186
-0.415196,0.122062,-1.99203
-0.29736,0.13643,-2.0069
-0.204432,0.123708,-1.9983
-0.111544,0.131807,-1.99944
-0.0550417,0.113477,-2.00745
0.0308636,0.130957,-2.00247
0.0863989,0.108064,-2.0023
0.25268,0.13575,-1.99504
0.368197,0.103972,-1.99821
0.476662,0.113683,-1.99202
-0.468111,0.144993,-2.00841
-0.355338,0.148155,-1.99734
-0.0177832,0.165981,-2.00449
0.0781574,0.166978,-1.99468
0.133704,0.144742,-1.99864
0.193658,0.145738,-1.99877
0.371062,0.163813,-2.00088
0.426271,0.140408,-2.01049
-0.253286,0.179492,-2.00724
-0.19423,0.187683,-2.00114
-0.134278,0.187291,-1.99964
-0.0739089,0.186645,-2.00021
0.0308789,0.203474,-1.99982
0.125406,0.203793,-1.99211
0.241992,0.194502,-2.00063
0.299229,0.176961,-2.00414
0.451251,0.191084,-1.99044
-0.441335,0.212988,-1.99811
-0.337835,0.205054,-2.00452
-0.10354,0.238757,-2.00018
-0.0248802,0.229665,-1.99603
0.342456,0.214421,-1.98612
0.40042,0.22152,-1.99967
-0.411998,0.265292,-1.99813
-0.352288,0.263252,-2.00336
-0.282375,0.251644,-2.00023
-0.22354,0.240039,-1.99834
-0.163509,0.23963,-2.00114
0.0785637,0.23963,-2.00331
0.132702,0.263318,-1.99326
0.224798,0.257466,-2.00112
0.299681,0.250428,-2.00767
0.358759,0.267957,-2.00772
-0.310194,0.30371,-1.98972
-0.251833,0.303161,-2.00384
-0.1931,0.291737,-1.99897
-0.114047,0.296924,-2.01043
-0.0520289,0.283055,-1.9995
0.0217435,0.275519,-2.00702
0.178804,0.301294,-1.99838
-0.375023,0.315433,-1.98456
0.0489137,0.33259,-1.9972
0.106904,0.317301,-1.9974
0.319014,0.311271,-1.99542
-0.334618,0.357997,-1.9969
-0.208385,0.349692,-1.99846
-0.148709,0.345245,-2.00257
-0.0820397,0.346409,-1.99917
0.162996,0.359099,-1.99929
0.322726,0.368723,-2.01419
-0.286659,0.397475,-1.98091
-0.177107,0.400686,-1.99388
0.0142548,0.38153,-1.99819
0.0870599,0.381156,-2.00832
0.226161,0.376,-1.99155
0.280099,0.402058,-1.98828
-0.238398,0.428138,-1.99907
-0.061442,0.435186,-1.99835
-0.00162748,0.439369,-1.99812
0.0579821,0.432959,-1.99822
0.196075,0.42714,-1.99994
-0.171711,0.45894,-2.00719
0.151452,0.46607,-1.99065
-0.102115,0.479275,-1.99775
-0.0350971,0.488773,-2.00403
0.034407,0.4888,-1.99811
0.0938624,0.480974,-1.99808
-0.0740918,-0.484376,-1.94831
0.0473751,-0.487753,-1.96882
-0.190312,-0.451245,-1.94669
-0.129625,-0.45431,-1.94983
-0.0773613,-0.424541,-1.95112
-0.0219004,-0.43466,-1.97151
0.119982,-0.421509,-1.95396
-0.203238,-0.382197,-1.95255
-0.133978,-0.392821,-1.95272
-0.0223239,-0.376618,-1.94788
0.0604181,-0.388811,-1.96479
0.190402,-0.404199,-1.94715
0.296799,-0.389896,-1.94769
-0.261779,-0.367006,-1.95416
-0.0811056,-0.364622,-1.95419
0.112328,-0.360622,-1.97519
0.205933,-0.346291,-1.9485
0.33594,-0.356778,-1.97875
-0.353692,-0.339159,-1.96828
-0.298622,-0.319687,-1.95376
-0.219438,-0.324669,-1.95743
-0.161265,-0.339463,-1.95511
-0.0402592,-0.32272,-1.96713
0.0175505,-0.333958,-1.97815
0.0688007,-0.330263,-1.94726
0.136089,-0.311531,-1.95037
0.261425,-0.325243,-1.95689
-0.251199,-0.274003,-1.96475
-0.177435,-0.281961,-1.96039
-0.0906617,-0.296599,-1.94796
0.0236554,-0.274486,-1.96414
0.190977,-0.289312,-1.95974
0.304021,-0.282781,-1.95288
-0.413566,-0.262858,-1.95379
-0.356921,-0.246028,-1.96397
-0.1217,-0.248032,-1.96437
-0.0395909,-0.265228,-1.95019
0.0758231,-0.245238,-1.96853
0.133118,-0.251743,-1.94749
0.246703,-0.267283,-1.96086
0.357466,-0.257332,-1.96214
-0.264994,-0.217544,-1.94996
-0.2086,-0.234132,-1.97865
-0.0501296,-0.2112,-1.97397
0.228609,-0.210337,-1.96584
0.284181,-0.222659,-1.94661
-0.457069,-0.176745,-1.95753
-0.394766,-0.193839,-1.95917
-0.210019,-0.182071,-1.94895
0.00133552,-0.172153,-1.96776
0.113853,-0.182641,-1.95406
0.454474,-0.183272,-1.96994
-0.354126,-0.150102,-1.95349
-0.252526,-0.142037,-1.96247
-0.15774,-0.156142,-1.96275
-0.0990569,-0.148925,-1.97264
0.198664,-0.15614,-1.96272
0.257275,-0.1445,-1.95447
0.313022,-0.166352,-1.95072
0.36876,-0.1555,-1.97
-0.421844,-0.120272,-1.96134
-0.196386,-0.111964,-1.94803
0.0389984,-0.110744,-1.95586
0.138498,-0.128589,-1.96349
0.326819,-0.112827,-1.97396
0.426067,-0.130873,-1.96179
-0.484932,-0.0704395,-1.97351
0.0948773,-0.0897597,-1.94981
0.188858,-0.096141,-1.96045
0.27394,-0.0862803,-1.96188
0.481564,-0.0906335,-1.96817
-0.409398,-0.0618994,-1.95568
-0.172642,-0.0674229,-1.98043
-0.0702486,-0.0511441,-1.96494
-0.0124419,-0.0629739,-1.95429
0.051642,-0.0483656,-1.95288
0.159146,-0.0454925,-1.94826
0.346385,-0.0604826,-1.95225
-0.451619,-0.0192944,-1.95655
-0.365662,-0.020873,-1.95664
-0.270312,-0.0143426,-1.96464
-0.178959,-0.00681089,-1.95838
-0.120614,-0.020176,-1.95478
0.294386,-0.0306108,-1.9529
0.395125,-0.0255917,-1.95152
-0.489096,0.0301521,-1.95627
-0.407638,0.0219467,-1.95568
-0.321133,0.0211792,-1.95882
-0.0942682,0.0336393,-1.95209
0.0176901,0.0132595,-1.97806
0.0824155,0.00172011,-1.96829
0.147569,0.0338259,-1.9696
0.199165,0.00588765,-1.95108
0.429899,0.0285472,-1.95473
0.489533,0.0225689,-1.95327
-0.270359,0.0522536,-1.95148
-0.200932,0.0489742,-1.95707
0.00469438,0.0652148,-1.95111
0.0950172,0.0587155,-1.95452
0.292544,0.0358257,-1.95593
0.379859,0.0614064,-1.95762
-0.368953,0.0890778,-1.95522
-0.305045,0.100559,-1.95942
-0.233113,0.0992762,-1.95167
-0.108828,0.0971879,-1.94932
-0.0534372,0.0768497,-1.96002
0.137836,0.100749,-1.95723
0.423546,0.101903,-1.96459
-0.476211,0.115512,-1.95685
-0.0141345,0.122009,-1.96385
0.0521706,0.104111,-1.95324
0.206113,0.10833,-1.95141
0.319554,0.115726,-1.96487
-0.266141,0.148967,-1.95727
-0.159079,0.144872,-1.96531
-0.0695538,0.14422,-1.95809
0.163574,0.157441,-1.94821
0.224448,0.165397,-1.95122
0.343149,0.16819,-1.94797
0.410589,0.159815,-1.95593
-0.458591,0.172769,-1.95441
-0.401406,0.17679,-1.97187
-0.291178,0.202558,-1.96696
-0.230807,0.197434,-1.95463
-0.169259,0.20149,-1.94845
0.00207747,0.184275,-1.95093
-0.376684,0.230029,-1.95985
0.0677554,0.209078,-1.95289
0.190682,0.209653,-1.97349
0.2443,0.221876,-1.94732
-0.18648,0.258944,-1.94921
0.0183255,0.243125,-1.95664
0.350612,0.26742,-1.94832
-0.261074,0.285374,-1.94734
-0.148355,0.304255,-1.95878
-0.093976,0.278985,-1.95681
0.0200022,0.303009,-1.95376
0.0756038,0.281653,-1.96069
0.212166,0.289807,-1.94993
0.268931,0.275642,-1.96285
0.406153,0.274171,-1.97152
-0.0350148,0.326303,-1.95897
0.143641,0.310101,-1.9506
0.266851,0.334406,-1.9772
0.369857,0.321542,-1.96547
-0.274081,0.342226,-1.96131
-0.16955,0.361483,-1.94877
0.115959,0.362612,-1.95916
0.197725,0.347925,-1.94686
0.321313,0.369951,-1.9543
-0.232869,0.385611,-1.95719
-0.119379,0.38657,-1.96997
-0.0410856,0.383757,-1.97512
0.0645449,0.393048,-1.954
0.160611,0.402649,-1.95821
0.10877,0.431647,-1.96639
0.232205,0.431549,-1.9523
-0.200902,0.446954,-1.95622
-0.143158,0.468654,-1.95534
-0.0642682,0.48581,-1.9517
-0.00445444,0.489992,-1.95252
-0.00592836,-0.484922,-1.94145
0.104518,-0.478738,-1.94478
0.162104,-0.462433,-1.94108
-0.245526,-0.424113,-1.94569
0.0303596,-0.436769,-1.94221
0.247122,-0.423173,-1.94333
0.0273815,-0.383325,-1.91503
-0.317927,-0.372907,-1.93397
0.0971009,-0.374939,-1.91901
0.155029,-0.359518,-1.91979
0.253322,-0.365127,-1.91284
-0.117369,-0.33839,-1.91433
-0.000568968,-0.322588,-1.92218
0.305883,-0.330831,-1.91712
0.363525,-0.32861,-1.93357
-0.382338,-0.306479,-1.92698
-0.255721,-0.305329,-1.91384
-0.137901,-0.278685,-1.91542
0.0634637,-0.277415,-1.91944
0.226887,-0.302338,-1.91352
0.40088,-0.281909,-1.929
-0.304313,-0.261639,-1.93981
-0.221134,-0.246305,-1.92084
0.207288,-0.245404,-1.92141
-0.438048,-0.219609,-1.92025
-0.168047,-0.222825,-1.93597
-0.0305552,-0.215799,-1.91748
0.0270753,-0.219257,-1.94098
0.0816884,-0.216339,-1.91634
0.364706,-0.211396,-1.9243
0.431432,-0.232378,-1.94343
-0.322357,-0.200559,-1.94572
-0.0979108,-0.198906,-1.93953
0.16792,-0.203703,-1.9389
0.218236,-0.183613,-1.91318
-0.406143,-0.154907,-1.91502
-0.290221,-0.157811,-1.91858
-0.0506622,-0.16198,-1.93972
0.0566247,-0.167061,-1.94503
0.103896,-0.13797,-1.91532
0.164718,-0.149402,-1.91373
0.398927,-0.162488,-1.91865
-0.473759,-0.125271,-1.93178
-0.378534,-0.102393,-1.92401
-0.319183,-0.10685,-1.93105
-0.133198,-0.104394,-1.94499
-0.073625,-0.106603,-1.93855
-0.0146321,-0.115962,-1.92627
0.310055,-0.114695,-1.9164
0.374399,-0.109293,-1.93152
0.472489,-0.130002,-1.92384
-0.485098,-0.0693215,-1.91354
-0.263785,-0.0867972,-1.94211
0.14382,-0.0932368,-1.91538
0.233239,-0.101308,-1.9205
0.429414,-0.0784863,-1.93285
-0.3143,-0.0481286,-1.942
-0.215431,-0.0513696,-1.94161
-0.158419,-0.0544991,-1.92333
-0.0992949,-0.0573835,-1.91286
0.104574,-0.0345257,-1.92598
0.227126,-0.0471579,-1.94552
0.485468,-0.0668336,-1.91328
0.00983239,-0.0150969,-1.92583
0.454396,-0.0248279,-1.94264
-0.228358,0.00523228,-1.92659
-0.0373656,0.015647,-1.94636
0.0483081,0.0308455,-1.92846
0.148998,0.00477156,-1.91719
0.253128,0.00282992,-1.92505
0.358702,0.0148316,-1.9263
-0.324719,0.0635525,-1.91649
-0.148612,0.0427142,-1.92841
0.18073,0.0597959,-1.92698
0.239694,0.0596669,-1.93852
-0.484518,0.0734207,-1.91498
-0.432565,0.0757078,-1.94646
-0.174129,0.0968186,-1.9328
0.330681,0.0722851,-1.92509
0.483279,0.0811615,-1.94215
-0.42071,0.132483,-1.93117
0.264817,0.114064,-1.94047
0.372579,0.117173,-1.9369
-0.36269,0.1461,-1.9379
-0.307607,0.140593,-1.91481
-0.217827,0.148979,-1.92177
0.0192118,0.138219,-1.91656
0.0971461,0.142534,-1.94331
0.46797,0.145291,-1.94181
-0.394455,0.191028,-1.91405
-0.336509,0.19908,-1.9279
-0.116035,0.176077,-1.93756
0.190895,0.198834,-1.91448
0.283537,0.174244,-1.94634
0.447127,0.200559,-1.93138
-0.433509,0.228412,-1.94066
-0.12354,0.234943,-1.92882
-0.0642568,0.205614,-1.94414
0.12418,0.21105,-1.9326
0.303486,0.230708,-1.94324
0.383862,0.211886,-1.94284
-0.295812,0.243024,-1.92301
-0.233365,0.242776,-1.91549
-0.0382839,0.259653,-1.94583
0.11392,0.271369,-1.91575
0.164409,0.254229,-1.94319
0.420146,0.252278,-1.91748
-0.401065,0.281603,-1.9415
-0.340505,0.275797,-1.94591
-0.36492,0.32705,-1.9266
-0.305163,0.315208,-1.91769
-0.218727,0.327638,-1.9435
-0.100694,0.336759,-1.94233
0.0671465,0.335815,-1.93645
0.253371,0.321651,-1.92022
0.310032,0.310177,-1.93617
-0.323225,0.368316,-1.93895
-0.0537444,0.362277,-1.91479
-0.277874,0.403628,-1.92191
0.00719644,0.38434,-1.93872
0.200267,0.398809,-1.9134
0.256733,0.378747,-1.93815
-0.156966,0.416621,-1.92894
-0.0949016,0.434837,-1.94414
-0.03163,0.435778,-1.94633
0.0281728,0.440058,-1.94607
0.123447,0.474206,-1.92638
0.179288,0.456081,-1.93848
0.0673869,0.485379,-1.94448
-0.104276,-0.478807,-1.89631
-0.0449984,-0.487962,-1.89603
0.0566271,-0.486757,-1.9096
-0.161986,-0.462451,-1.895
0.110609,-0.477428,-1.8852
0.206368,-0.444454,-1.90485
-0.217657,-0.439061,-1.89474
-0.113367,-0.419967,-1.9034
-0.0211308,-0.435184,-1.91154
0.0292144,-0.433509,-1.87898
0.0805932,-0.431808,-1.9099
0.151679,-0.417071,-1.90325
0.256008,-0.41782,-1.88429
-0.272012,-0.393561,-1.90139
-0.170928,-0.4035,-1.90673
-0.0609035,-0.390922,-1.90425
0.201677,-0.386321,-1.8909
0.305012,-0.383554,-1.88862
-0.340788,-0.352175,-1.88255
-0.219961,-0.359631,-1.89958
-0.189285,-0.308776,-1.90808
-0.0581853,-0.331109,-1.9079
0.0494932,-0.332022,-1.89052
0.107688,-0.319736,-1.89819
-0.312516,-0.300888,-1.89523
0.166209,-0.285987,-1.90522
0.339646,-0.281852,-1.90462
-0.411454,-0.266167,-1.89346
-0.353248,-0.258073,-1.90534
-0.27646,-0.253607,-1.8873
-0.175124,-0.246327,-1.8813
-0.0827031,-0.249686,-1.91148
0.00356021,-0.264342,-1.9086
0.1137,-0.260498,-1.89148
0.261908,-0.2559,-1.89894
0.423273,-0.24688,-1.88579
0.0331443,-0.219949,-1.88135
0.164775,-0.230738,-1.88179
0.314882,-0.228033,-1.89536
-0.367423,-0.19981,-1.90617
-0.3108,-0.20444,-1.88699
-0.251783,-0.197347,-1.89509
-0.135573,-0.19665,-1.89292
0.00933054,-0.171993,-1.90835
0.12572,-0.185396,-1.8858
0.278656,-0.180994,-1.90383
0.452814,-0.187348,-1.91015
-0.46008,-0.168613,-1.89261
-0.3479,-0.144397,-1.89414
-0.228814,-0.143292,-1.90729
-0.168073,-0.142949,-1.90519
-0.108302,-0.145799,-1.90928
-0.0603675,-0.168022,-1.88088
0.0666,-0.170188,-1.88119
0.342401,-0.161969,-1.89864
0.0366381,-0.120233,-1.89544
0.425719,-0.118323,-1.8882
-0.427039,-0.0763203,-1.90023
-0.309585,-0.074247,-1.88163
-0.253464,-0.0952723,-1.88123
-0.194648,-0.090851,-1.89194
-0.135335,-0.0967099,-1.88554
-0.0529579,-0.0857393,-1.88633
-0.359788,-0.0494621,-1.90299
-0.26102,-0.0404126,-1.90423
0.00307104,-0.0669773,-1.8965
0.0630337,-0.0664559,-1.89688
0.191637,-0.0609304,-1.89922
0.278553,-0.0647036,-1.90615
0.382258,-0.057475,-1.90232
0.437897,-0.0478051,-1.88209
-0.489939,-0.00962211,-1.91144
-0.410854,-0.0196375,-1.91261
-0.174836,-0.00231357,-1.89872
