Pu246,7.329710419773369e-28
Ra223,4.342798145327444e-19
Ra224,3.9476426969158443e-16
Ra225,1.974508733579943e-20
Ra226,1.3672587211195944e-17
Rb85,9.884793875876625e-06
Rb86,1.929832296718734e-27
Rb87,2.3636692359157577e-05
Re185,8.655011558788161e-15
Re187,2.5669079550069065e-16
Rh103,3.458016099067437e-05
Rh105,1.3020546190374823e-231
Ru100,4.204568210209246e-06
Ru101,6.368928595562263e-05
Ru102,5.859917062942908e-05
Ru103,1.2433980897154558e-14
Ru104,3.459233884707324e-05
Ru106,1.0838302268265871e-06
Ru98,1.6169718857769578e-16
Ru99,3.305647662256196e-09
Sb121,2.617440421370615e-07
Sb123,3.23986947502182e-07
Sb124,5.1377604862861935e-15
Sb125,2.6831007861956666e-07
Sb126,3.1587142445183994e-14
Se74,6.741386277052547e-18
Se76,9.672140837314611e-11
Se77,7.075997677446533e-08
Se78,1.9948034598745769e-07
Se79,3.635116675679346e-07
Se80,1.160299944409552e-06
Se82,2.903382342199769e-06
Sm144,5.158734762517938e-22
Sm147,1.915464751931451e-05
Sm148,6.013762893870592e-06
Sm149,2.5482138474243517e-07
Sm150,2.0843720607746915e-05
Sm151,1.01625380706933e-06
Sm152,1.04288655597906e-05
Sm153,4.2069173535051297e-178
Sm154,2.1793939468565376e-06
Sn112,1.081702575402154e-17
Sn114,7.966320966174265e-12
Sn115,1.3423084360228499e-08
Sn116,1.2180720830218145e-07
Sn117,2.8476882576934653e-07
Sn118,3.065772215479448e-07
Sn119,2.77380840667659e-07
Sn120,2.9726508123981854e-07
Sn122,4.246883424866775e-07
Sn123,1.7969770195513993e-11
Sn124,6.693596618782616e-07
Sn125,1.9677811333704319e-22
Sn126,1.5347352282380785e-06
Sr84,6.129282033343544e-15
Sr86,1.6487645225661053e-08
Sr87,2.0167393766969236e-10
Sr88,3.2719017759892626e-05
Sr89,9.198987102603128e-13
Sr90,4.8233406220091565e-05
Ta181,1.7558998578604015e-13
Ta182,1.0114740240733034e-18
Tb159,1.5708692499263516e-07
Tb160,6.278278987898958e-14
Tc99,6.819695782232277e-05
Te122,7.721227891177862e-09
Te123,3.2758679545248074e-11
Te124,8.209925776085289e-09
Te125,4.5905073327891867e-07
Te126,3.4104094095678594e-08
Te128,6.685245299190142e-06
Te130,3.09747371292914e-05
Te132,4.273325645002047e-110
Th227,7.109686646827514e-19
Th228,7.545234862107067e-14
Th229,3.558741105178351e-15
Th230,1.125483640616518e-12
Th231,5.46835482834593e-15
Th232,5.84399801739573e-11
Th234,3.345013447314167e-13
Ti47,1.1419661444747795e-25
Ti48,8.265516068095834e-27
Ti49,7.306510856699585e-24
Ti50,1.0225590328033024e-16
Tl205,6.73974163973838e-38
U232,3.5945873225643933e-12
U233,2.3939232214888343e-11
U234,2.1056033366358156e-07
U235,0.0013219833629508737
U236,0.0004578116126514133
U237,1.5287657539114846e-12
U238,0.022650789952454297
U240,9.250908443667954e-21
W182,1.9642188180097047e-15
W183,7.130742113571099e-14
W184,3.602686652021472e-14
W186,3.2077725793861995e-15
Xe126,2.8560954389554443e-13
Xe128,6.365939996243234e-08
Xe129,2.586034527098694e-10
Xe130,4.937136608031125e-07
Xe131,3.952079329477504e-05
Xe132,7.833897247580832e-05
Xe133,1.0781624094303747e-69
Xe134,0.0001222904231037737
Xe136,0.00017719712601798257
Y89,4.399768343088958e-05
Y90,1.223474508961514e-08
Y91,1.075215954976065e-11
Yb170,6.519605199379185e-38
Zr90,5.283566574972909e-06
Zr91,5.6214145897350666e-05
Zr92,6.003397761091827e-05
Zr93,6.571837184319581e-05
Zr94,6.755239971092245e-05
Zr95,4.691995251616747e-11
Zr96,6.911261614047241e-05
